2018-06-29 19:35:00,062 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-maven-plugin/1.5.3.RELEASE/spring-boot-maven-plugin-1.5.3.RELEASE.pom
2018-06-29 19:35:12,843 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:35:12,847 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:35:12,847 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:35:45,763 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:35:45,764 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 19:35:53,124 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:35:53,125 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:35:53,126 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:35:53,128 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:35:53,129 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:36:31,015 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:36:31,016 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:36:31,016 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:36:31,019 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:36:31,019 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:36:37,716 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:36:37,716 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:36:37,717 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:36:37,719 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:36:37,719 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:36:46,274 [Worker-3] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:36:46,274 [Worker-3] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 19:37:26,438 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:37:26,440 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:37:26,440 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:37:26,443 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:37:26,443 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:37:33,410 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:37:33,410 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 19:38:05,844 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:38:05,844 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:38:05,845 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:38:05,848 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:38:05,849 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:38:14,125 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:38:14,125 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 19:38:33,367 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:38:33,367 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:38:33,367 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:38:33,369 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:38:33,370 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:38:37,702 [Worker-3] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:38:37,702 [Worker-3] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 19:38:55,461 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:38:55,461 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:38:55,461 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:38:55,467 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:38:55,468 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:39:14,615 [Worker-0] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 19:39:15,344 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:39:15,345 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:39:15,345 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:39:15,348 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:39:15,348 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:39:26,600 [Worker-2] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:39:26,600 [Worker-2] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-06-29 19:39:30,133 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:39:30,134 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:39:30,134 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:39:30,138 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:39:30,139 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:40:11,100 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:40:11,101 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:40:11,101 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:40:11,103 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:40:11,104 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:40:11,425 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:40:11,462 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:40:11,473 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:40:11,628 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 19:40:13,087 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:40:13,098 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:40:13,109 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:40:23,258 [Worker-2] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:40:23,259 [Worker-2] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\apache-maven-3.3.9\conf\settings.xml clean
2018-06-29 19:40:54,996 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:40:54,997 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\apache-maven-3.3.9\conf\settings.xml install
2018-06-29 19:41:37,428 [Worker-7] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:41:37,428 [Worker-7] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\apache-maven-3.3.9\conf\settings.xml install
2018-06-29 19:42:07,190 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:07,205 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:07,216 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:07,312 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 19:42:24,048 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:24,056 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:24,065 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:38,600 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:42:38,601 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\apache-maven-3.3.9\conf\settings.xml install
2018-06-29 19:42:57,045 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:57,054 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:57,063 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.boot:spring-boot-maven-plugin:jar:1.5.3.RELEASE is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-06-29 19:42:57,148 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 19:43:33,571 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 19:43:35,403 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:43:35,404 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:43:35,404 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:43:35,409 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:43:35,410 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:43:53,143 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:43:53,144 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:43:53,144 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 19:43:53,148 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 19:43:53,149 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 19:43:57,629 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 19:43:57,630 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 22:09:59,764 [Worker-58] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 22:10:00,260 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:00,260 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:00,261 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:00,264 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:00,264 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 22:10:18,583 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:18,584 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:18,584 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:18,586 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:18,586 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 22:10:29,731 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:29,731 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:29,731 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:29,733 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:29,733 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 22:10:41,781 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:41,782 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:41,782 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:10:41,784 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:10:41,785 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 22:10:46,327 [Worker-58] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 22:10:46,328 [Worker-58] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 22:12:22,329 [Worker-57] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\yhfw\workspace\fitpay\epay\epay
2018-06-29 22:12:22,330 [Worker-57] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2018-06-29 22:12:28,259 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:12:28,260 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:12:28,260 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
2018-06-29 22:12:28,265 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:12:28,266 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\test\resources
2018-06-29 22:13:19,327 [Worker-59] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.epay:epay:0.0.1-SNAPSHOT @ D:\yhfw\workspace\fitpay\epay\epay\pom.xml.
2018-06-29 22:13:19,854 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-06-29 22:13:19,855 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\yhfw\workspace\fitpay\epay\epay\src\main\resources
